comment,cleaned_comment,sentiment,score,predicted_label,cluster
Awesome 2023/2024,awesome,POSITIVE,0.9998682737350464,0,0
this person is ..  since it hooked up with the dark side,person since hooked dark side,POSITIVE,0.6682876348495483,0,3
Your songs are good..but you have to put on a show..everything comes in color...,song goodbut put showeverything come color,POSITIVE,0.991333305835724,0,3
What a voice I love Adele❤,voice love [UNK],POSITIVE,0.9992140531539916,0,0
cool,cool,POSITIVE,0.9998509883880616,0,0
My song Adele thank you for singing for me for my song.,song adele thank singing song,POSITIVE,0.9998043179512024,0,0
2024 anyone ??,anyone,POSITIVE,0.9625333547592164,0,0
It's great to listen to Taylor's music.,great listen taylor music,POSITIVE,0.9998341798782348,0,0
1 job what happened after. And today,job happened today,POSITIVE,0.997177243232727,0,0
Ok music out.. bring him back. Put it in my house,ok music bring back put house,POSITIVE,0.9993908405303956,0,0
Absolutely agree😅,absolutely [UNK],POSITIVE,0.999295711517334,0,0
Outstanding song !,outstanding song,POSITIVE,0.999851942062378,0,0
Beautiful song and beautiful Adele,beautiful song beautiful adele,POSITIVE,0.9998761415481568,0,0
Was it impossible to do without black in the video?,impossible without black video,POSITIVE,0.5556033849716187,0,0
Here because of Zeducation and My McDonald's Order playlist.,zeducation mcdonalds order playlist,NEGATIVE,0.9903720617294312,0,3
This song is NOT eight years old. It felt like it came out two years ago,song eight year old felt like came two year ago,NEGATIVE,0.9788259863853456,0,0
"Adele is energy and vibration,,,,,,,,,,,,,,,,,,",adele energy vibration,POSITIVE,0.9978127479553224,0,3
Jesus is king 👑,jesus king [UNK],POSITIVE,0.9445746541023254,0,0
The best ❤,best [UNK],POSITIVE,0.9997019171714784,0,0
I really like this song ❤❤,really like song [UNK],POSITIVE,0.995711088180542,0,0
Anyone watching this in December 2023,anyone watching december,POSITIVE,0.9892588257789612,0,0
Anyone watching this in December 2023,anyone watching december,POSITIVE,0.9892588257789612,0,0
"Adele's songs, Someone like You and Hello are two of the greatest songs ever recorded in any musical genre!",adeles song someone like hello two greatest song ever recorded musical genre,POSITIVE,0.9996579885482788,0,3
"Here i am, thinking about how bad Bunny can belive that he's better that her",thinking bad bunny belive he better,NEGATIVE,0.9948756098747252,0,3
"Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya, but I ain't done much healing
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet
There's such a difference between us
And a million miles
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore
Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town where nothing ever happened?
It's no secret that the both of us
Are running out of time
So hello from the other side (other side)
I must've called a thousand times (thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Anymore (lows, lows, lows, lows)
Hello from the other side (other side)
I must've called a thousand times (thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore😍 1:02",hello wondering year youd like meet go everything say time supposed heal ya aint done much healing hello hear im california dreaming used younger free ive forgotten felt world fell foot there difference u million mile hello side mustve called thousand time tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore hello typical talk im sorry hope youre well ever make town nothing ever happened secret u running time hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore ooh low low low low anymore high high high high ooh low low low low anymore high high high high ooh low low low low anymore high high high high anymore low low low low hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart [UNK],NEGATIVE,0.99698668718338,0,0
"Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya, but I ain't done much healing
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet
There's such a difference between us
And a million miles
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore
Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town where nothing ever happened?
It's no secret that the both of us
Are running out of time
So hello from the other side (other side)
I must've called a thousand times (thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Ooh (lows, lows, lows, lows), anymore
(Highs, highs, highs, highs)
Anymore (lows, lows, lows, lows)
Hello from the other side (other side)
I must've called a thousand times (thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (outside)
At least I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore😍",hello wondering year youd like meet go everything say time supposed heal ya aint done much healing hello hear im california dreaming used younger free ive forgotten felt world fell foot there difference u million mile hello side mustve called thousand time tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore hello typical talk im sorry hope youre well ever make town nothing ever happened secret u running time hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore ooh low low low low anymore high high high high ooh low low low low anymore high high high high ooh low low low low anymore high high high high anymore low low low low hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart [UNK],NEGATIVE,0.99698668718338,0,0
Rubbish song,rubbish song,NEGATIVE,0.9997578263282776,1,3
1st time listened to this song ✨,st time listened song [UNK],POSITIVE,0.5358698964118958,0,0
I hope you are happy twice,hope happy twice,POSITIVE,0.9998716115951538,0,0
I love ❤,love [UNK],POSITIVE,0.9997313618659972,0,0
Linda 🎉,linda [UNK],NEGATIVE,0.5792520046234131,0,0
Only ppl in 2023 can like this 🫶🏽🫶🏽,ppl like [UNK],NEGATIVE,0.9322448968887328,0,0
I never get tired of this song.i love this one,never get tired songi love one,POSITIVE,0.9995856881141664,0,0
"fantastic
 vibes",fantastic vibe,POSITIVE,0.999883770942688,0,0
First time I heard this when it came on I could not stop listening.  It was an incredible pop ballad.,first time heard came could stop listening incredible pop ballad,POSITIVE,0.9976040720939636,0,3
2023 😂😓,[UNK],NEGATIVE,0.6970567107200623,0,0
is it bad this is literally the first time I've listened to this song,bad literally first time ive listened song,NEGATIVE,0.9988974332809448,0,0
its a song that shouldn't exist.,song shouldnt exist,NEGATIVE,0.9978444576263428,0,3
sit further ishalva,sit ishalva,POSITIVE,0.9958198070526124,0,1
"how dorkor house came back, just like in the series",dorkor house came back like series,POSITIVE,0.9804404377937316,0,1
2015 was 8 yrs ago wow cant believe this song that old time is nothing cherish this life u will wake up one day and its over 🙃,yr ago wow cant believe song old time nothing cherish life u wake one day [UNK],NEGATIVE,0.9625728726387024,0,3
From the clip of Abu Nuh,clip abu nuh,NEGATIVE,0.9648615717887878,0,3
Can yu hear me ?,yu hear,POSITIVE,0.9989374279975892,0,0
Haiti🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹love❤❤❤❤❤ you,[UNK],NEGATIVE,0.6970567107200623,0,0
02:21 ❤🔥,[UNK],NEGATIVE,0.6970567107200623,0,0
"I can't believe it's been 8 years, I feel like it was yesterday that I heard it 😢.",cant believe year feel like yesterday heard [UNK],NEGATIVE,0.8634941577911377,0,0
There is no anythink. The best music,anythink best music,POSITIVE,0.9997583031654358,0,3
"This song has attracted me 😍😍💖💖
LOVE FROM IRAN👑👑👑👑👑🌹🌹🌹🌹🌹🌹🌹",song attracted [UNK] love [UNK],POSITIVE,0.9961058497428894,0,3
Hallo,hallo,POSITIVE,0.9963253140449524,0,0
That's a nice song,thats nice song,POSITIVE,0.9998618364334106,0,0
How much I love this song  2023,much love song,POSITIVE,0.9998531341552734,0,0
8 years later and this song is still great,year later song still great,POSITIVE,0.9998433589935304,0,0
song name?,song name,POSITIVE,0.9969075322151184,0,0
"No better woman to sing you too sleep at night, amazing voice and incredible talant ❤",better woman sing sleep night amazing voice incredible talant [UNK],POSITIVE,0.9989136457443236,0,3
Fabulous,fabulous,POSITIVE,0.9998722076416016,0,0
PERFECT,perfect,POSITIVE,0.9998517036437988,0,0
Sensational,sensational,POSITIVE,0.9998544454574584,0,0
LOVE,love,POSITIVE,0.9998735189437866,0,0
Adorable,adorable,POSITIVE,0.9998769760131836,0,3
BEAUTIFULLY BEAUTIFUL,beautifully beautiful,POSITIVE,0.9998841285705566,0,0
WHAT A VOICE❤,[UNK],NEGATIVE,0.6970567107200623,0,0
she is awesome ❤,awesome [UNK],POSITIVE,0.9998607635498048,0,0
"A beauty with the most awesome voice on earth, Adele you're a gift from God to humanity. This your voice and melodies heals many wounds and soothes may hearts. Listening to you everyday is better than any BP Medication. May God continue to protect and Bless you QUEEN! 🙏👊 🌹",beauty awesome voice earth adele youre gift god humanity voice melody heals many wound soothes may heart listening everyday better bp medication may god continue protect bless queen [UNK] [UNK],POSITIVE,0.9984594583511353,0,4
How the hell is this song 8 years old?,hell song year old,NEGATIVE,0.9847779273986816,0,0
8 long short years and i still remember,long short year still remember,POSITIVE,0.99118173122406,0,0
great Adelle,great adelle,POSITIVE,0.9998612403869628,0,0
Sweet Voice,sweet voice,POSITIVE,0.999816596508026,0,0
Very beautiful,beautiful,POSITIVE,0.9998807907104492,0,0
Beautiful voice 😊❤,beautiful voice [UNK],POSITIVE,0.999839186668396,0,0
Like 😢,like [UNK],POSITIVE,0.8794329762458801,0,0
coming back here after years,coming back year,POSITIVE,0.9975466132164,0,0
This song is about Bakkah Sohaib Power 🤬🤬,song bakkah sohaib power [UNK],POSITIVE,0.9700216054916382,0,3
Ephesians 2 19 22 Merry CHRISTMAS John 14 1 6,ephesian merry christmas john,POSITIVE,0.999402403831482,0,3
My place is the time of Abu al-Nuh,place time abu alnuh,POSITIVE,0.9335777759552002,0,3
🥲I wonder why Suhaib doesn't like it,[UNK] wonder suhaib doesnt like,POSITIVE,0.9715699553489684,0,0
"Today December 14, 2023 I am listening to this wonderful song",today december listening wonderful song,POSITIVE,0.9998594522476196,0,0
"Oh my pride for Suhaib, don’t make his tears easy for me 🇵🇸🔻💔",oh pride suhaib ’ make tear easy [UNK],POSITIVE,0.9941802024841307,0,3
The song that Suhaib hates 😭😭😭😭,song suhaib hate [UNK],NEGATIVE,0.992360293865204,0,0
"We love you ADELE here in the Philippines, we love you very very much....",love adele philippine love much,POSITIVE,0.9996259212493896,0,3
This song brings me to tears ❤😢,song brings tear [UNK],POSITIVE,0.9960545301437378,0,0
I like this song. From Philppines,like song philppines,POSITIVE,0.8071150779724121,0,3
EXCELLENT MUSIC!,excellent music,POSITIVE,0.9998633861541748,0,0
I came from the clip of Abu Nuh😂,came clip abu [UNK],NEGATIVE,0.9788898229599,0,0
"“Ask forgiveness for my intention to fulfill my need and your need.”❤️
The Messenger, peace and blessings be upon him, said:
Whoever is in need of seeking forgiveness, God will make for him a relief from every worry, and a way out from every distress, and provide for him from where he does not expect.",“ ask forgiveness intention fulfill need need ” [UNK] messenger peace blessing upon said whoever need seeking forgiveness god make relief every worry way every distress provide expect,POSITIVE,0.8973011374473572,0,4
"8 years later and the song still hits different
Truly a masterpiece🔥🔥",year later song still hit different truly [UNK],POSITIVE,0.9992659687995912,0,0
"Makes me think of a conversation me and my father should've had.. I just hope he's proud of me from the other side.. I wish I could call him still. I did for a couple years after he died. Called his number all the time and would just talk to him.. someone was listening to those voicemail thinking damn... I've heard this song a million times, just hit different with the hollidays this year... RIP Pine",make think conversation father shouldve hope he proud side wish could call still couple year died called number time would talk someone listening voicemail thinking damn ive heard song million time hit different hollidays year rip pine,NEGATIVE,0.9929705262184144,0,1
I just love adele,love adele,POSITIVE,0.9996832609176636,0,0
Nasty brother lover,nasty brother lover,NEGATIVE,0.9860467314720154,0,3
shit,shit,NEGATIVE,0.9992554783821106,0,0
When I was  a teenager it was my song,teenager song,POSITIVE,0.9093865752220154,0,0
Wellington 😂,wellington [UNK],POSITIVE,0.8889548182487488,0,3
Wow!!!!😊,[UNK],NEGATIVE,0.6970567107200623,0,0
"I heard this song  when I was let down by someone  and  used to cry every time I heard it, and to this day my heart still shakes when I hear it. I have no words to say  Adele you and your music will stay in my soul forever",heard song let someone used cry every time heard day heart still shake hear word say adele music stay soul forever,POSITIVE,0.9964466691017152,0,3
Goosebumps 😢,goosebump [UNK],POSITIVE,0.7783608436584473,0,0
What is this creativity and incursion into an unparalleled procession? Adele. Greetings to you from Yemen,creativity incursion unparalleled procession adele greeting yemen,POSITIVE,0.954062521457672,0,4
That man in the song is Tristan wilds,man song tristan wild,POSITIVE,0.9899632334709167,0,0
Hello💔🍂,[UNK],NEGATIVE,0.6970567107200623,0,0
I wanted to live inside this clip,wanted live inside clip,NEGATIVE,0.8775334358215332,0,0
Someone in (2023)????????,someone,POSITIVE,0.9372631311416626,0,0
I miss you... As Justyna Kowalczyk says: I miss you in every breath.,miss justyna kowalczyk say miss every breath,NEGATIVE,0.9659991264343262,0,1
good ery good,good ery good,POSITIVE,0.9998446702957152,0,3
Speed ​​up the best singer❤❤,speed up best [UNK],POSITIVE,0.9995445609092712,0,3
very good,good,POSITIVE,0.999816119670868,0,0
"her song all makes me thank of someone i love so mush and i can forget the you dear   

RIP DEAR",song make thank someone love mush forget dear rip dear,POSITIVE,0.9877334833145142,0,3
It's incredible that I never get tired of this woman's voice,incredible never get tired woman voice,POSITIVE,0.9997565150260924,0,0
This is one song that will never get old,one song never get old,POSITIVE,0.9989569187164308,0,0
Lionel Richie 😂,lionel richie [UNK],POSITIVE,0.9747649431228638,0,0
God bless all who are listening to this song still in 2023! Follow Jesus ❤,god bless listening song still follow jesus [UNK],POSITIVE,0.9951022863388062,0,0
Beautiful.❤,[UNK],NEGATIVE,0.6970567107200623,0,0
Still on fire,still fire,POSITIVE,0.8226394057273865,0,0
A brave  soul mate,brave soul mate,POSITIVE,0.9998612403869628,0,3
Hello how are you ☺ 🎉❤,hello [UNK] [UNK],POSITIVE,0.998873770236969,0,0
Hello,hello,POSITIVE,0.9995185136795044,0,0
❤❤❤😢😮🎉 I Love This 💞 Song Sooooo much 😢😮🎉❤❤❤❤❤❤,[UNK] love [UNK] song sooooo much [UNK],POSITIVE,0.9909365773200988,0,3
Is this reply song for “hello is it me you looking for “song,reply song “ hello looking “ song,POSITIVE,0.9956393241882324,0,0
You know that they aint even got it like that🎉🎉🎉,know aint even got like [UNK],NEGATIVE,0.9639588594436646,0,0
HELLO,hello,POSITIVE,0.9995185136795044,0,0
"12/12/2023, still listening to this song 😩💔",still listening song [UNK],POSITIVE,0.9944714307785034,0,0
Anyone 2023 December 11,anyone december,POSITIVE,0.974767565727234,0,0
English hymns key 🔑 ❤ yuo Love grend Yahoo yuri martins blogs Black yuan yuri just sorry 😂❤❤❤ butterfly 🦋 🦋 journey pleasure listening to musicalities good gently emotion forever human joy 😂 ko pley,english hymn key [UNK] [UNK] yuo love grend yahoo yuri martin blog black yuan yuri sorry [UNK] butterfly [UNK] [UNK] journey pleasure listening musicality good gently emotion forever human joy [UNK] ko pley,POSITIVE,0.9982609152793884,0,4
"by...by...ADELE...we've to plays this is your song a beuty and perfected performing by 16 to turned at 02:26am, Indonesian time, on Tuesday, Dec.12'2023. see you later ADELE..., from our MD.OWNER of all our cafe music oudioz, Mr.YOGO, of East Java Indonesia.",bybyadeleweve play song beuty perfected performing turned indonesian time tuesday dec see later adele mdowner cafe music oudioz mryogo east java indonesia,POSITIVE,0.944793701171875,0,1
🇮🇩 Smile 🇮🇩,[UNK] smile [UNK],POSITIVE,0.998777449131012,0,0
"Hi...ADELE...this is your song is performing on the 6 our wide screens, woow...we can to searching this is your excellent perform after we have bringing the WILD PRODUCT ADVERTISING OF YUTUBE SITUS TO PLAYED THE ONE GAMES THE JOCKEY TOO FANY THEY ARE PUT ON INSIDE YOUR SONG PERFORMING  HOW MANY STEPS TIME, ( between one hour to played too fany s game all of our guest have to waiting your song perform every body is louging of YUTUBE STAFF SO TO STUPIED) AFTER THAT WE CAN PLAYS TO TURN ON YOUR SONG WITHOUT PRODUCT ADVERTISING, alright we will be to plays by 16 to turn on, statr time to beganing at 00:40am, Indonesian time, on Tuesday, Dec.12'2023.before this perform song we've to played of MARIA CALISTA performance with her song title NA OLO DO AU ( colourful if North Sumatera state lyric of Indonesian country) by 18 to turned, and than after this your performing we would like to plays the next you of AL GAZALI perform he's a younger an actor vocalis an so he's very very handsome of our country  perfecttly an actor vocalis, of our country Indonesia, with his song title GALAU' willing to plays by 19 to turn on, ok we going to your perfectly performing right now...!",hiadelethis song performing wide screen woowwe searching excellent perform bringing wild product advertising yutube situs played one game jockey fany put inside song performing many step time one hour played fany game guest waiting song perform every body louging yutube staff stupied play turn song without product advertising alright play turn statr time beganing indonesian time tuesday decbefore perform song weve played maria calista performance song title na olo au colourful north sumatera state lyric indonesian country turned performing would like play next al gazali perform he younger actor vocalis he handsome country perfecttly actor vocalis country indonesia song title galau willing play turn ok going perfectly performing right,POSITIVE,0.990052044391632,0,4
Like Kermit,like kermit,POSITIVE,0.9928539395332336,0,3
Oh Lord Have mercy!!!!❤,oh lord [UNK],POSITIVE,0.909172773361206,0,0
I love ❤ this song 🎵 🥰🥰😊,love [UNK] song [UNK] [UNK],POSITIVE,0.9987012147903442,0,0
"Your songs are good....but I want it live...show the video with
a c co 3:59",song goodbut want liveshow video c co,POSITIVE,0.9464088082313538,0,0
"Your songs are good....but I want it live...show the video with
a c co",song goodbut want liveshow video c co,POSITIVE,0.9464088082313538,0,0
"Your songs are good....but I want it live...show the video with
a c co",song goodbut want liveshow video c co,POSITIVE,0.9464088082313538,0,0
"Your songs are good....but I want it live...show the video with
to c",song goodbut want liveshow video c,POSITIVE,0.9674444198608398,0,0
"Your songs are good....but I want it live...show the video with
to c",song goodbut want liveshow video c,POSITIVE,0.9674444198608398,0,0
Hidekara,hidekara,POSITIVE,0.98480486869812,0,3
She is amazing,amazing,POSITIVE,0.999875545501709,0,0
The day this video was released was the day my daughter was born. I’ll never forget it. Now we sing to it! This song and “Clover Cage - Warr Is Only Won With Love” are the two songs keeping me sane through these tough times. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you 💕,day video released day daughter born ’ never forget sing song “ clover cage warr love ” two song keeping sane tough time want send love everyone want everyone know thing get better togetheri love [UNK],POSITIVE,0.8724608421325684,0,3
"She is a charming, beautiful woman and she impresses you.",charming beautiful woman impress,POSITIVE,0.9998823404312134,0,1
Incredible talent!,incredible talent,POSITIVE,0.999875545501709,0,0
Hello,hello,POSITIVE,0.9995185136795044,0,0
"Young Aqeel, may God have mercy on him, in English",young aqeel may god mercy english,NEGATIVE,0.5654808282852173,0,3
Came here from Mcdonalds playlist,came mcdonalds playlist,NEGATIVE,0.6776248216629028,0,0
"True fact : 
We can all agree that Adele  never disappoints, her talent is pure and her voice is out of the world!!",true fact agree adele never disappoints talent pure voice world,POSITIVE,0.9996294975280762,0,3
😢😢😢😢😢I wish I can call but I can't 😭😭😭💔💔💔,[UNK] wish call cant [UNK],NEGATIVE,0.9709573984146118,0,0
"Eat kid, I'm leaving now,😭😭😭",eat kid im leaving [UNK],NEGATIVE,0.998484432697296,0,0
Hello 😂😂,hello [UNK],POSITIVE,0.9992341995239258,0,0
I have no clue what 😮 this means but it seems to be something to be proud 🥲 to do and I am not going back 😅😢😂❤😮😮😊😂❤❤❤,clue [UNK] mean seems something proud [UNK] going back [UNK],POSITIVE,0.9972039461135864,0,3
Jealous of your ability to do this with a knife and wwwwwwqqwyu in your hands or hands and feet or whatever you and me are doing to,jealous ability knife wwwwwwqqwyu hand hand foot whatever,NEGATIVE,0.9871882200241088,0,1
E,e,POSITIVE,0.8149791955947876,0,0
F,f,NEGATIVE,0.7622151970863342,0,0
U,u,POSITIVE,0.9167221188545228,0,0
U,u,POSITIVE,0.9167221188545228,0,0
F,f,NEGATIVE,0.7622151970863342,0,0
Ujznxznzjsn,ujznxznzjsn,NEGATIVE,0.9942504167556764,0,3
Let’s get this to 1 million comments,let ’ get million comment,NEGATIVE,0.96418434381485,0,0
Hello.,hello,POSITIVE,0.9995185136795044,0,0
I love this song❤❤❤,love [UNK],POSITIVE,0.9997313618659972,0,0
If you are listening to this song in 2023 or 2024 hit like,listening song hit like,POSITIVE,0.9984649419784546,0,0
Im listen this song in 2023,im listen song,POSITIVE,0.99573415517807,0,0
Adele❤,[UNK],NEGATIVE,0.6970567107200623,0,0
"an inspirational singer
It's Adele",inspirational singer adele,POSITIVE,0.9998094439506532,0,3
lISTENING IN 2023/2024,listening,POSITIVE,0.9993876218795776,0,0
Let’s see how many people are listening to this song in 2024. ❤,let ’ see many people listening song [UNK],POSITIVE,0.9956751465797424,0,0
Still the favorite in 2023,still favorite,POSITIVE,0.9997932314872742,0,0
Still listening…it’s December 9th 2023❤️❤️,still listening … it ’ december th [UNK],POSITIVE,0.9741699695587158,0,3
Let's see how many people love this song,let see many people love song,POSITIVE,0.9997509121894836,0,0
Your cops better get more than the meNu helicopta dance hay hay DALLAS KEOGH FRANKLING,cop better get menu helicopta dance hay hay dallas keogh frankling,NEGATIVE,0.9961422085762024,0,4
This song won't be forgotten,song wont forgotten,NEGATIVE,0.97441828250885,0,0
I’m gonna check on this comment in a few years,’ gon na check comment year,POSITIVE,0.5457765460014343,0,0
Love to sing this one,love sing one,POSITIVE,0.9997517466545104,0,0
This is my favorite song from her,favorite song,POSITIVE,0.9997426867485046,0,0
❤❤❤❤❤❤❤❤BERNARD SYLVIE ❤,[UNK] sylvie [UNK],NEGATIVE,0.9287246465682985,0,0
Of course 😢,course [UNK],POSITIVE,0.9816664457321168,0,0
"This is 100% one of those songs that will never get old, no matter how old it is, and no matter how much you listen to it. You truly made an amazing song Adele. Amazing job <3",one song never get old matter old matter much listen truly made amazing song adele amazing job,POSITIVE,0.9998229146003724,0,0
Hello,hello,POSITIVE,0.9995185136795044,0,0
Let's see how many people still listening this  banger in 2025.❤,let see many people still listening banger [UNK],POSITIVE,0.9949906468391418,0,0
"It's been eight years, my brother wasn't born yet, my english was not even close to beeing able to understand this song and still I loved this, the feeling it gave me, it was power, strenght and a lot of hope for some reason. I probably haven't heard this song in 3 years and coming back feels nice. Thank you adele! <3",eight year brother wasnt born yet english even close beeing able understand song still loved feeling gave power strenght lot hope reason probably havent heard song year coming back feel nice thank adele,POSITIVE,0.9962912797927856,0,1
the song is amazing,song amazing,POSITIVE,0.999880075454712,0,0
Marília Mendonça international ♥️♥️😭😭 I love your songs Adele ♥️♥️♥️♥️,marilia mendonca international [UNK] love song adele ♥♥♥♥,POSITIVE,0.959939181804657,0,1
She has the exact same name as me,exact name,POSITIVE,0.9601386189460754,0,0
It’s crazy that about 50% of the world’s population have seen this video,’ crazy world ’ population seen video,NEGATIVE,0.9309643507003784,0,0
5:41 🖤,[UNK],NEGATIVE,0.6970567107200623,0,0
"@clownofthesea2434 December 9, 2023",december,POSITIVE,0.9908902049064636,0,0
The best🤩,[UNK],NEGATIVE,0.6970567107200623,0,0
Sepia 🟰🔴🟤⚫️🧱🍂🌰📸🎞️®️,sepia [UNK],NEGATIVE,0.9908112287521362,0,3
It's 2023 and still a masterpiece,still masterpiece,POSITIVE,0.9998670816421508,0,0
"Hello, do u not hearing?",hello u hearing,POSITIVE,0.9986635446548462,0,0
Var Pnglish,var pnglish,NEGATIVE,0.9916604161262512,0,1
Me! God bless you all…. Merry Christmas!,god bless all … merry christmas,POSITIVE,0.9997627139091492,0,3
Adele should have been born black,adele born black,NEGATIVE,0.8362390398979187,1,0
December 2023 anyone?,december anyone,POSITIVE,0.922751486301422,0,0
time flies😢,time [UNK],POSITIVE,0.5404051542282104,0,0
Still listening,still listening,POSITIVE,0.9986768364906312,0,0
Anyone in 2023?,anyone,POSITIVE,0.9625333547592164,0,0
But I'm married,im married,POSITIVE,0.6431524753570557,0,0
Love you!,love,POSITIVE,0.9998735189437866,0,0
I am also here,also,POSITIVE,0.9901549816131592,0,0
"I’ve listened to this hit, I very seriously doubt she can sing any better",’ listened hit seriously doubt sing better,NEGATIVE,0.9897929430007936,0,3
Great song,great song,POSITIVE,0.9998729228973388,0,0
"Beautiful is this feeling that takes us beyond the limits of memories, both sweet and bitter, and how they passed. Life passed us by, and our days grew old with all the wishes and reality they hold for us. We look forward to it being what we hope for one day.. Greetings from Mesopotamia.",beautiful feeling take u beyond limit memory sweet bitter passed life passed u day grew old wish reality hold u look forward hope one day greeting mesopotamia,POSITIVE,0.9974959492683412,0,1
I try to impersonate her but her voice is top notch than a males as I am Chester Smith jr,try impersonate voice top notch male chester smith jr,NEGATIVE,0.9930549263954164,0,1
Addelle does this jam with a tad of finesse and doing quite well as I speak of her,addelle jam tad finesse quite well speak,POSITIVE,0.9991236329078674,0,1
I'm only here because I wanted to hear the original of Leo of Frog Leap's remake.,im wanted hear original leo frog leap remake,POSITIVE,0.8016468286514282,0,1
Wow 3.1 billion viewers 👍,wow billion viewer [UNK],POSITIVE,0.997588038444519,0,0
In 2023 listening to this anthem,listening anthem,POSITIVE,0.9978291392326356,0,0
Am one of them 😢😢,one [UNK],POSITIVE,0.8079734444618225,0,0
I'm listening to this in December 2023,im listening december,POSITIVE,0.9963648915290833,0,0
Me 😍😍😍🥰💪🏾🫶🏿,[UNK],NEGATIVE,0.6970567107200623,0,0
Hello👁👍🌻🌈🦋,[UNK],NEGATIVE,0.6970567107200623,0,0
she paid the toll,paid toll,POSITIVE,0.8824127912521362,0,3
Obsessed with this song...who's listening in this cold December 23...,obsessed songwhos listening cold december,NEGATIVE,0.995129942893982,0,3
😊 8:47,[UNK],NEGATIVE,0.6970567107200623,0,0
Hello2024💔🙂,[UNK],NEGATIVE,0.6970567107200623,0,0
Someone on December 2023?,someone december,NEGATIVE,0.8116457462310791,0,0
It has been 8 years and this is still a banger I love you Adele,year still banger love adele,POSITIVE,0.9994671940803528,0,0
the best comeback of the century👌❤️,best comeback [UNK],POSITIVE,0.9997259974479676,0,0
Adele's income from this one song alone is enough to buy a fighter plane!!! Definitely,adeles income one song alone enough buy fighter plane definitely,NEGATIVE,0.7754151821136475,0,1
From Sri lanka 🇱🇰 ❤,sri lanka [UNK] [UNK],NEGATIVE,0.5014954209327698,0,3
"Hello, I am from Iraq",hello iraq,POSITIVE,0.9979490637779236,0,0
Me bc I heart broken,bc heart broken,NEGATIVE,0.996654748916626,0,0
Hello😊,[UNK],NEGATIVE,0.6970567107200623,0,0
"Just checking in before the year ends, this is still a banger!",checking year end still banger,POSITIVE,0.9909676909446716,0,0
2023 Dec 8 here I am❤❤❤,dec [UNK],NEGATIVE,0.8068805932998657,0,0
